col0,col1,col2,col3
Healing Hearts,Roderick Lindayag,multiple-camera setup,GMA Network
My BFF,Roderick Lindayag,multiple-camera setup,GMA Network
Ikaw Lang ang Mamahalin,Roderick Lindayag,multiple-camera setup,GMA Network
The Good Daughter,Mike Tuviera,multiple-camera setup,GMA Network
Dading,Ricky Davao,multiple-camera setup,GMA Network
Mga Basang Sisiw,Ricky Davao,multiple-camera setup,GMA Network
Kasalanan Bang Ibigin Ka?,Mark A. Reyes,multiple-camera setup,GMA Network
With a Smile,Louie Ignacio,multiple-camera setup,GMA Network
My Faithful Husband,Joyce Bernal,multiple-camera setup,GMA Network
Once Upon a Kiss,Joyce Bernal,multiple-camera setup,GMA Network
My Destiny,Joyce Bernal,multiple-camera setup,GMA Network
Strawberry Lane,Don Michael Perez,multiple-camera setup,GMA Network
Innamorata,Don Michael Perez,multiple-camera setup,GMA Network
Maghihintay Pa Rin,Don Michael Perez,multiple-camera setup,GMA Network
My Daddy Dearest,Don Michael Perez,multiple-camera setup,GMA Network
Hiram na Alaala,Dominic Zapata,multiple-camera setup,GMA Network
Carmela,Dominic Zapata,multiple-camera setup,GMA Network
My Husband's Lover,Dominic Zapata,multiple-camera setup,GMA Network
Luna Blanca,Dominic Zapata,multiple-camera setup,GMA Network
Dormitoryo,Jun Lana,multiple-camera setup,GMA Network
