col0,col1,col2,col3
Beuth University of Applied Sciences Berlin,Mitte,461,1823-01-01
Hochschule Furtwangen University,Furtwangen im Schwarzwald,425,1850-03-05
Deggendorf Institute of Technology,Deggendorf,452,1994-01-01
Ravensburg University of Cooperative Education,Ravensburg,210,1978-01-01
University of Applied Sciences Rosenheim,Rosenheim,420,1971-01-01
University of Applied Sciences Jena,Jena,436,1991-01-01
Regensburg University of Applied Sciences,Regensburg,755,1971-01-01
Darmstadt University of Applied Sciences,Darmstadt,967,1971-01-01
Munich University of Applied Sciences,Munich,500,1971-08-01
Dortmund University of Applied Sciences and Arts,Dortmund,749,1971-01-01
Technische Hochschule OWL,North Rhine-Westphalia,697,1971-01-01
Jade University of Applied Sciences,Lower Saxony,500,2009-09-01
Karlsruhe University of Applied Sciences,Karlsruhe,488,1878-01-01
Baden-Württemberg Cooperative State University,Baden-Württemberg,2004,2009-01-01
HTW Berlin,Berlin,1430,1994-01-01
BBW University of Applied Sciences,Berlin,62,2007-01-01
Berlin School of Economics and Law,Berlin,287,1971-01-01
Schmalkalden University of Applied Sciences,Schmalkalden,227,1991-01-01
Private Hochschule für Wirtschaft und Technik,Vechta,40,1998-01-01
Swiss Distance University of Applied Sciences,Brig,80,1998-01-01
