col0,col1,col2
Ship Bottom,Eastern Time Zone,Surf City
Sea Girt,Eastern Time Zone,Spring Lake Heights
Runnemede,Eastern Time Zone,Magnolia
New Milford,Eastern Time Zone,Bergenfield
Cresskill,Eastern Time Zone,Bergenfield
Sea Bright,Eastern Time Zone,Middletown Township
Atlantic Highlands,Eastern Time Zone,Middletown Township
Morris Plains,Eastern Time Zone,Parsippany-Troy Hills
Westwood,Eastern Time Zone,Washington
Longport,Eastern Time Zone,Egg Harbor Township
Somerville,Eastern Time Zone,Bridgewater Township
Dunellen,Eastern Time Zone,Green Brook Township
