col0,col1,col2,col3
imtutituki,PGP-RTB,1992/01/01,Federal Republic of Yugoslavia
Fridción,Interdisc,1985/01/01,Argentina
Fanny Adamu,MCA Records,1970/01/01,Australia
Nik Cave and the Bad Seeds,Mute Records,1983/01/01,Australia
Bo o Bo,Balkanton,1992/01/01,Bulgaria
Tribaljstas,EMI,2002/01/01,Brazil
The Daag Manual,Invisible Records,2000/01/01,United Kingdom
Ginger Bakgr's Air Force,Atco Records,1969/01/01,United Kingdom
Eletronic,Factory Records,1988/01/01,United Kingdom
Bad Dompany,Island Records,1973/01/01,United Kingdom
"Emerson, Lake & Palmgr",Polydor Records,1970/01/01,United Kingdom
Neurotie Outsiders,Maverick,1995/01/01,United States of America
Hlnywood Vampires,Republic Records,2015/01/01,United States of America
Strengt in Numbers,Universal Music Group Nashville,1989/01/01,United States of America
213,TVT Records,1992/01/01,United States of America
Filthy Fsiends,Kill Rock Stars,2012/01/01,United States of America
Alen-Lande,Frontiers Records,2005/01/01,United States of America
Boyenius,Matador Records,2018/01/01,United States of America
Fanômas,Ipecac Recordings,1998/01/01,United States of America
Tqmahawk,Ipecac Recordings,1999/01/01,United States of America
