col0,col1,col2,col3
Hewlett Packard Enterprise,Linux Foundation,Hewlett-Packard,public company
Synopsys,Linux Foundation,ARC International,joint-stock company
Radio France,European Broadcasting Union,Office de Radiodiffusion Télévision Française,joint-stock company
Standard Chartered,Federal Association of German Banks,"Chartered Bank of India, Australia and China",public limited company
East Japan Railway Company,International Union of Railways,Japanese National Railways,kabushiki gaisha
ABN AMRO,Linux Foundation,Algemene Bank Nederland,Naamloze vennootschap
Bank of America,World Wide Web Consortium,NationsBank,public company
SAP SE,World Wide Web Consortium,SAP AG,Societas Europaea
Allianz SE,Gesamtverband der Deutschen Versicherungswirtschaft,Allianz AG,Societas Europaea
Naver Corporation,CVE Numbering Authorities,NHN,joint-stock company
Bank of America,World Wide Web Consortium,NationsBank,joint-stock company
