col0,col1,col2,col3
Narrenzunft Öflingen,Öflingen,Wehr,Vereinigung Hochrheinischer Narrenzünfte
Narrenzunft Karsau,Karsau,Rheinfelden (Baden),Vereinigung Hochrheinischer Narrenzünfte
Narrenzunft Burgnarren Burgweiler,Burgweiler,Ostrach,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narren- und Brauchtumsverein Hepbach,Hepbach,Markdorf,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenverein Reute-RIndenmoos Eis-Weib,Reute,Mittelbiberach,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenzunft Gai-Hexen Binzwangen,Binzwangen,Ertingen,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenzunft Ingerkingen,Ingerkingen,Schemmerhofen,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenzunft Sattelbach City,Sattelbach,Horgenzell,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenzunft Pfärrenbach Rotacher Natwiebla,Pfärrenbach,Horgenzell,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenverein Hasenweiler,Hasenweiler,Horgenzell,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenverein Mühlhofen,Mühlhofen,Uhldingen-Mühlhofen,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenverein Gomba-Gurra Olzreute,Olzreute,Bad Schussenried,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenzunft Waldhex Osterhofen-Hittelkofen,Hittelkofen,Bad Waldsee,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
Narrenverein Echbecker Quellgeister 1984,Echbeck,Heiligenberg,Verband Alb-Bodensee-oberschwäbischer Narrenvereine
