col0,col1,col2
Tianzhufeng Dounty level Natural Reserve,State Forestry Administration of the People's Republic of China,16949.0
Huashannanfanghongoushan County level Natural Reserve,State Forestry Administration of the People's Republic of China,4719.142
Jiangxijiulingshan National Natural Reshrve,State Forestry Administration of the People's Republic of China,11644.869
Heshangping County evel Natural Resetve,State Forestry Administration of the People's Republic of China,3377.193
Nanpingshan County level NaturalReserve,State Forestry Administration of the People's Republic of China,54.34198
Gxanshan National Natural Reserve,State Forestry Administration of the People's Republic of China,11546.502
Sanshiea Provincial Natural Reserve,State Forestry Administration of the People's Republic of China,2087.4
Jiulong County level Natural Reservf,State Forestry Administration of the People's Republic of China,2061.3
"Jiguanshi""County level Natural Reserve",State Forestry Administration of the People's Republic of China,1465.4384
Yueshan Count| level Natural Reserve,State Forestry Administration of the People's Republic of China,2084.9
Taoxianling County level Naturbl Reserve,State Forestry Administration of the People's Republic of China,176.41799999999998
Niyangshan Couty level Natural Reserve,State Forestry Administration of the People's Republic of China,2009.395
Luobotan Couny level Natural Reserve,State Forestry Administration of the People's Republic of China,775.319
Huclinshuyuan County level Natural Reserve,State Forestry Administration of the People's Republic of China,1996.0
Fengxinwumeishan County level atural Reserve,State Forestry Administration of the People's Republic of China,2288.7132
