col0,col1,col2
Roman Catholic Diocese of Mahagi–Nioka,2000295,18490
Roman Catholic Diocese of Mackenzie-Fort Smith,50568,1523400
Roman Catholic Diocese of Magangué,791700,20165
Roman Catholic Diocese of Macau,582000,30
Roman Catholic Diocese of Machala,658189,6188
Roman Catholic Diocese of Machiques,361100,25136
Roman Catholic Diocese of Macerata-Tolentino-Recanati-Cingoli-Treia,148000,745
Roman Catholic Diocese of Liège,1092226,3862
Roman Catholic Diocese of Macapá,766679,142828
Roman Catholic Diocese of Machakos,3009513,15183
