col0,col1,col2,col3
East Fife F.C.,Fife,Billy Brown,Methil
Partick Thistle F.C.,Glasgow City,Alan Archibald,Glasgow
Ashanti Gold SC,Ashanti Region,Joachim Yaw,Ashanti Region
Vendsyssel FF,Hjørring Municipality,Jens Berthel Askou,Hjørring
FC Roskilde,Roskilde Municipality,Anders Theil,Roskilde Municipality
FC Chabab,Amsterdam,Alami Ahannach,Amsterdam
Livingston F.C.,City of Edinburgh,Gary Holt,Livingston
Raith Rovers F.C.,Fife,John McGlynn,Kirkcaldy
FC Volgograd,Volgograd,Valeri Burlachenko,Volgograd
FC Schönberg 95,Schönberg,Dinalo Adigo,Schönberg
Akhisar Belediyespor,Akhisar,Cihat Arslan,Akhisar
Boldklubben 1909,Odense Municipality,Carsten Hemmingsen,Odense Municipality
FC Rotor Volgograd,Volgograd,Alyaksandr Khatskevich,Volgograd
Hertha BSC,Berlin,Alexander Nouri,Berlin
Clyde F.C.,Glasgow City,Jim Duffy,Cumbernauld
