col0,col1,col2,col3
Korean Broadcasting System,Yeouido-dong,KBS N,South Korea
Walla!,Walla! House,Walla!shops,Israel
Arutz Sheva,Beit El,B'Sheva,Israel
Telstra,Melbourne,Sun Mobile Limited,Australia
Fairfax Media,Sydney,Stuff Limited,Australia
Axel Springer SE,Berlin,Bild,Germany
Economist Group,London,The Economist,United Kingdom
Lagardère Group,Paris,Lagardère Travel Retail,France
Vivendi,Paris,Universal Music Group,France
Ringier,Zofingen,Ringier Kiadó Kft.,Switzerland
Swiss Radio and Television,Zürich,Radio SRF 1,Switzerland
Alma Media,Kluuvi,Alma Talent,Finland
MCA Inc.,Chicago,Revue Studios,United States of America
CBS Interactive,San Francisco,CBSN,United States of America
Vox Media,"Washington, D.C.",Polygon,United States of America
Shout! Factory,Los Angeles,Biograph Records,United States of America
Advance Publications,New York City,Condé Nast,United States of America
21st Century Fox,New York City,Fox Broadcasting Company,United States of America
Amedia,Oslo,Romerikes Blad,Norway
Australian News Channel,Sydney,Sky News Australia,Australia
