col0,col1,col2
Wijnne Barends,Netherlands,1855-01-01
Turyol,Turkey,1995-01-01
MNG Kargo,Turkey,2003-01-01
Royal Olympic Cruises,Greece,1995-01-01
Sydfyenske Dampskibsselskab,Denmark,1875-01-01
Hjejleselskabet,Denmark,1861-01-01
Weco Tankers,Denmark,1883-02-09
C. K. Hansen,Denmark,1856-07-13
Spar Shipping AS,Norway,1990-01-01
Fearnley & Eger,Norway,1869-01-01
Larvik Line,Norway,1936-01-01
Prebensen & Blakstad,Norway,1931-10-24
BOA Offshore,Norway,1975-01-01
A. F. Klaveness & Co,Norway,1799-01-01
Höegh Autoliners,Norway,1970-01-01
