col0,col1,col2
The Green School for Boys,2017-09-03,Diocese of London
Ada Lovelace Church of England High School,2018-09-01,Diocese of London
Bishop Young Church of England Academy,2017-05-01,Anglican Diocese of Leeds
Manshead CofE Academy,2017-05-01,Diocese of St Albans
The King's Church of England School,1998-09-01,Diocese of Lichfield
S.Peter's Collegiate Church of England School,2012-10-01,Diocese of Lichfield
Derby Cathedral School,2018-09-03,Diocese of Derby
St Michael's Church of England High School,2011-07-01,Diocese of Blackburn
Vale of York Academy,2017-04-01,Diocese of York
Canon Slade CofE School,2017-12-01,Anglican Diocese of Manchester
Trinity CofE High School,2012-01-01,Anglican Diocese of Manchester
All Saints' Church of England Academy,2019-06-01,Diocese of Salisbury
St Mary's Catholic School,2013-09-01,Roman Catholic Diocese of Hexham and Newcastle
