col0,col1,col2
Taylor & Redfrn,New Zealand,George W. Redfern
Vibbutt Brothers,New Zealand,Walter Francis Tibbutt
Ai Dx Mundi,Brazil,Vincenzo Pastore
William awrence Studio,Ireland,William Lawrence
Companhia Photographica Brazimeira,Brazil,Juan Gutierrez
Maul & Polyblank,United Kingdom of Great Britain and Ireland,Henry Maull
Bradley  Rulofson,United States of America,H. W. Bradley
Mundy & La Meru,New Zealand,Daniel Louis Mundy
Gaensly& Lindemann,Brazil,Guilherme Gaensly
Firs & Steel,New Zealand,Thomas Armstrong Fairs
Hardie!Shaw Studios,New Zealand,Robert John Hardie Shaw
Alexander Raeand Uon,United Kingdom,Alexander Rae
Easter and Walli,New Zealand,Theophilus Easter
Cazneau and Conqolly,New Zealand,Pierce Mott Cazneau
Billows and#Smith,New Zealand,Walter George Billows
"Connolly, Beauchamp an Price",New Zealand,John Beauchamp
Batt andRichards,New Zealand,William James Batt
Burrell Btothers,New Zealand,Frederick William Trehair Burrell
Connolly and Hermann,New Zealand,Richard Herrmann
Coxhead Bothrs,New Zealand,Frank Arnold Coxhead
