col0,col1,col2
Ogun State House Of Assembly,26,1976-01-01
Anambra State House Of Assembly,30,1991-01-01
National Legislative Assembly of Thailand,250,2014-01-01
Republican Parliament of Catalonia,85,1932-12-06
Ondo State House of Assembly,26,1976-01-01
Regional Council of Liguria,31,1970-01-01
Regional Council of Campania,51,1970-01-01
Regional Council of Umbria,20,1970-01-01
Supreme soviet of the Donetsk people's republic,100,2014-05-01
Assembly of the Representatives of the People,217,2014-10-26
House of Representatives,200,2014-08-04
Regional Council of Piedmont,51,1948-01-01
Legislature Parliament of Nepal,601,2013-01-01
Regional Council of Marche,30,1970-01-01
Regional Council of O'Higgins,16,1993-01-01
Legislative Assembly of Emilia-Romagna,50,1970-01-01
Provisional Legislative Council,60,1996-12-01
Parliament of the Cook Islands,24,1965-01-01
Norfolk Legislative Assembly,9,1979-08-10
Legislative Assembly of Rio de Janeiro,70,1640-01-01
