col0,col1,col2,col3
Shibuya Ward Tomigaya Elementary School,470,15,1931-04-01
Shibuya Ward Yoyogi Sanya Elementary School,392,13,2015-04-01
Shibuya ward Nakahata elementary school,399,13,1931-04-28
Shibuya Ward Tokiwamatsu Elementary School,139,6,1925-12-21
Shibuya ward Hatashiro elementary school,655,20,1882-02-02
Shibuya Ward Rinsen Elementary School,327,11,1877-12-01
Shibuya Ward Hatomori Elementary School,121,6,1922-09-07
Tanashi Elementary School,670,19,1873-08-25
Shibuya Ward Sarugaku Elementary School,258,10,1916-04-01
Aoki Chūō Elementary School,948,43,1963-04-01
Futaba Elementary School,612,19,1905-01-01
Yamagata Daigaku. Fuzoku Shōgakkō,589,28,1878-01-01
Koganei Daiichi Elementary School,597,18,1873-01-01
Terashima Daisan Primary School,295,12,1914-01-01
Tsukudo Elementary School,334,12,1904-01-01
