col0,col1,col2,col3
Farnborough Airport,Farnborough,Farnborough,Building R133 At Former Royal Aircraft Establishment
Naha Airport,Naha,Naha,Naha Air Base
Sioux Falls Regional Airport,Sioux Falls,Sioux Falls,Joe Foss Field Air National Guard Station
Newark Liberty International Airport,Newark,Newark,Terminal A
Boise Airport,Boise,Boise,Gowen Field Air National Guard Base
Taoyuan International Airport,Taoyuan City,Taoyuan City,Taiwan Taoyuan International Airport Terminal 1
Chengdu Shuangliu International Airport,Chengdu,Chengdu,Terminal 1
Parafield Airport,Adelaide,Parafield,Parafield Airport Air Traffic Control Tower
Manchester Airport,Manchester,Manchester,Pennine House immigration removal centre
George Bush Intercontinental Airport,Houston,Houston,Terminal A
Kuala Lumpur International Airport,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur International Airport Main Terminal
Frankfurt Airport,Frankfurt am Main,Frankfurt am Main,Startbahn West
Sydney Airport,Sydney,Charles Kingsford Smith,Terminal 1
Helsinki Airport,Helsinki,Vantaa,Helsinki Airport railway station
Chhatrapati Shivaji International Airport,Mumbai,Mumbai,Terminal 1
O'Hare International Airport,Chicago,Chicago,Terminal 1
Indira Gandhi International Airport,New Delhi,Indira Gandhi,Terminal 2
Zurich Airport,Zürich,Zürich,Terminal A
Toronto Pearson International Airport,Toronto,Toronto,Terminal 1
San Francisco International Airport,San Francisco,San Francisco,Harvey Milk Terminal 1
