col0,col1,col2,col3
St Mary's & St Peter's Catholic Primary School,Bradford,Roman Catholic,Roman Catholic Diocese of Leeds
St Joseph's Catholic Primary School,Bradford,Roman Catholic,Roman Catholic Diocese of Leeds
St Clare's Catholic Primary School,Bradford,Roman Catholic,Roman Catholic Diocese of Leeds
Corpus Christi Catholic High School,Fulwood,Roman Catholic,Roman Catholic Diocese of Lancaster
"Cardinal Allen Catholic High School, Fleetwood",Fleetwood,Roman Catholic,Roman Catholic Diocese of Lancaster
Newman Catholic School,Carlisle,Roman Catholic,Roman Catholic Diocese of Lancaster
Christ The King Catholic Maths and Computing College,Preston,Roman Catholic,Roman Catholic Diocese of Lancaster
St Peter's Catholic School,"Merrow, Surrey",Roman Catholic,Roman Catholic Diocese of Arundel and Brighton
"St Joseph's Catholic School, Laverstock",Laverstock,Roman Catholic,Roman Catholic Diocese of Clifton
Sacred Heart Primary School,Teddington,Roman Catholic,Roman Catholic Archdiocese of Westminster
St Richard Reynolds Catholic High School,Twickenham,Roman Catholic,Roman Catholic Archdiocese of Westminster
Woodbury Salterton Primary School,Woodbury Salterton,Church of England,Diocese of Exeter
St Peter's Primary School,Hammersmith,Church of England,Diocese of London
