col0,col1,col2,col3
University of Texas Rio Grande Valley,United States of America,2015-01-01,Coalition for Networked Information
Universidad Técnica Particular de Loja,Ecuador,1971-05-03,World Wide Web Consortium
Universidad Peruana de Ciencias Aplicadas,Peru,1994-01-05,"OCLC, Inc."
Tamkang University,Taiwan,1950-01-01,"ORCID, Inc."
University of Stirling,United Kingdom,1967-01-01,"ORCID, Inc."
Tor Vergata University of Rome,Italy,1982-01-01,"ORCID, Inc."
University of Stirling,United Kingdom,1967-01-01,Jisc
University of California Santa Cruz,United States of America,1965-01-01,Center for Research Libraries
University of Liechtenstein,Liechtenstein,1961-01-01,European University Association
University of Stirling,United Kingdom,1967-01-01,European University Association
D'Annunzio University of Chieti–Pescara,Italy,1965-01-01,"ORCID, Inc."
Solent University,United Kingdom,2004-01-01,Jisc
Beihang University,People's Republic of China,1952-01-01,Top International Managers in Engineering
