col0,col1,col2
Raffles Institution,Singapore,Stamford Raffles
Colegio San Andrés,Peru,Andrew
"Neumann János High School, Vocational School and College",Hungary,John von Neumann
John F. Kennedy School of Government,United States of America,John F. Kennedy
Colegio Alexander von Humboldt,Peru,Alexander von Humboldt
Adelaide Educational Institution,United Kingdom of Great Britain and Ireland,Adelaide
Missouri Military Academy,United States of America,Missouri
Melvin J. Berman Hebrew Academy,United States of America,Melvin J. Berman
Lycée technique privé Émile-Metz,Luxembourg,Émile Metz
"St Columban's College, Caboolture",Australia,Columbanus
Xavier College,Australia,Francis Xavier
St Michael's Collegiate School,Australia,Michael the Archangel
St Paul's College,Australia,Paul
Leonardo da Vinci Gymnasium,Germany,Leonardo da Vinci
Baranagore Ramakrishna Mission Ashrama High School,India,Swami Brahmananda
Colegio Italiano Antonio Raimondi,Peru,Antonio Raimondi
Lestonnac Mobokoli,Democratic Republic of the Congo,Jeanne de Lestonnac
Colegio Max Uhle,Peru,Max Uhle
Colegio Pestalozzi,Peru,Johann Heinrich Pestalozzi
Wilhelm-Heinrich-Riehl-Kolleg,Germany,Wilhelm Heinrich Riehl
