col0,col1,col2,col3
Haloo Helsinki!,MTV Europe Music Award for Best Finnish Act,2006-01-01,Elli Haloo
The Donnas,MTV Video Music Award for Best Group Video,1993-01-01,Brett Anderson
The Black Crowes,MTV Video Music Award for Best Group Video,1989-01-01,Chris Robinson
Simply Red,MTV Video Music Award for Best New Artist,1984-01-01,Mick Hucknall
PMMP,MTV Europe Music Award for Best Finnish Act,2002-01-01,Mira Luoti
The Roots,Grammy Award for Best Urban/Alternative Performance,1987-01-01,Questlove
Nightwish,MTV Europe Music Award for Best Finnish Act,1996-07-01,Floor Jansen
Lordi,MTV Europe Music Award for Best Finnish Act,1992-01-01,Samer el Nahhal
Traveling Wilburys,MTV Video Music Award for Best Group Video,1988-01-01,Bob Dylan
Halestorm,Grammy Award for Best Hard Rock/Metal Performance,1998-01-01,Lzzy Hale
En Vogue,MTV Video Music Award for Best Choreography,1989-01-01,Dawn Robinson
Cibo Matto,MTV Video Music Award for Best Choreography,1994-01-01,Sean Lennon
The Pussycat Dolls,MTV Video Music Award for Best Choreography,2003-01-01,Lauren Bennett
Hladno pivo,MTV Europe Music Award for Best Adria Act,1988-01-01,Mile Kekin
Teflon Brothers,MTV Europe Music Award for Best Finnish Act,2006-01-01,Pyhimys
USA for Africa,MTV Video Music Award for Best Group Video,1985-01-01,Ruth Pointer
’Til Tuesday,MTV Video Music Award for Best New Artist,1982-01-01,Aimee Mann
Cartel,MTV Europe Music Award for Best Turkish Act,1995-01-01,Rotter Karakán
Counting Crows,Grammy Award for Best Song Written for Visual Media,1991-01-01,Adam Duritz
Supergrass,MTV Video Music Award for Best Visual Effects,1993-01-01,Gaz Coombes
