col0,col1,col2,col3
Smirnykhovsky District,1965-01-01,Smirnykh,11891
Yagodninsky District,1953-01-01,Yagodnoye,7320
Omsukchansky District,1953-01-01,Omsukchan,5053
Khasynsky District,1967-01-01,Palatka,6462
Beloyarsky District,2005-01-01,Beloyarsky,35073
Artinsky District,2006-01-01,Arti,27641
Yuzhno-Kurilsky District,1946-06-05,Yuzhno-Kurilsk,11250
Bisert Urban Okrug,1996-09-13,Bisert,9921
Shakhunya Urban Okrug,1926-01-01,Shakhunya,35851
Chkalovsky District,1936-01-01,Chkalovsk,19986
Kholmsky District,1946-06-15,Kholmsk,36568
Ukhta Urban Okrug,1943-11-21,Ukhta,117777
"Urban Okrug Berezniki, Perm Krai",1940-08-01,Usolye,14205
Usinsk Urban Okrug,2006-01-01,Usinsk,44090
