col0,col1,col2,col3
Jyväskylä University Museum,Finland,1900-09-07,Open Science Centre
Bell Museum of Natural History,United States of America,1872-01-01,"University of Minnesota College of Food, Agricultural and Natural Resource Sciences"
"Museum of the History of Science, Technology and Medicine",United Kingdom,2007-01-01,"Centre for History and Philosophy of Science, University of Leeds"
"Museum of Biomedical Sciences, Chieti",Italy,1994-01-01,D'Annunzio University of Chieti–Pescara
Allard Pierson Museum,Netherlands,1934-11-12,Amsterdam University Library
Museum of English Rural Life,United Kingdom,1951-01-01,University of Reading
University of Nebraska State Museum,United States of America,1871-01-01,University of Nebraska–Lincoln
Maxwell Museum of Anthropology,United States of America,1932-01-01,University of New Mexico
University Museum of Navarra,Spain,2015-01-22,University of Navarre
University Museum Groningen,Netherlands,1932-01-01,University of Groningen
Hwa Kang Museum,Taiwan,1971-01-01,Chinese Culture University
Bo Yang Museum,Taiwan,2007-06-27,National University of Tainan
Museo de Ciencias Naturales de la Universidad de Zaragoza,Spain,2015-12-01,University of Zaragoza
Natural History Museum at the University of Oslo,Norway,1812-01-01,University of Oslo
