col0,col1,col2,col3
Knista parish,Knista,Knista socken,Lekeberg Municipality
Husaby parish,Husaby,Husaby socken,Götene Municipality
Maria Magdalena parish,Katarina parish,Storkyrkoförsamlingen,Stockholm Municipality
Enskede-Årsta parish,Skarpnäcks församling,Brännkyrka parish,Stockholm Municipality
Bromma parish,Västerled,Bromma socken,Stockholm Municipality
Adolf Fredriks parish,Gustav Vasa parish,Barnhus parish,Stockholm Municipality
Katarina parish,Sofia församling,Maria Magdalena parish,Stockholm Municipality
Vallentuna parish,Vallentuna,Orkesta parish,Vallentuna Municipality
Tensta parish,Tensta,Tensta socken,Uppsala Municipality
Malmö Sankt Petri församling,Slottsstadens församling,Slottsstadens församling,Malmö Municipality
Bellö parish,Bellö,Bellö,Eksjö Municipality
Lagga,Lagga,Lagga socken,Knivsta Municipality
Domkyrkoförsamlingen in Göteborg,Göteborgs domkyrkodistrikt,Göteborgs Kristine församling,Gothenburg Municipality
Bäckebo parish,Bäckebo,Åby församling,Nybro Municipality
Bygdeå parish,Skellefteå parish,Bygdeå socken,Robertsfors Municipality
Brännkyrka parish,Enskede-Årsta parish,Brännkyrka,Stockholm Municipality
Bunkeflo parish,Bunkeflo,Bunkeflo socken,Malmö Municipality
Båstads parish,Båstad-Östra Karups parish,Västra Karup,Båstad Municipality
Burträsks parish,Burträsk,Burträsks socken,Skellefteå Municipality
Bäls parish,Bäl,Bäl socken,Gotland Municipality
