col0,col1,col2,col3
České dráhy,2003-01-01,Prague,Ministry of Transport
Hamburg-Köln-Express,2009-10-05,Cologne,Railroad Development Corporation
Niederbarnimer Eisenbahn,1900-01-01,Berlin,Industriebahn Berlin
Renfe Operadora,2005-01-01,Madrid,Ministry of Development
Go-Ahead Verkehrsgesellschaft Deutschland GmbH,2014-01-28,Berlin,Go-Ahead Group plc
Bayerische Regiobahn,2008-01-01,Holzkirchen,Transdev GmbH
trans regio Deutsche Regionalbahn GmbH,1999-01-01,Koblenz,Transdev GmbH
NordWestBahn,1992-01-01,Osnabrück,Transdev GmbH
cantus Verkehrsgesellschaft,2005-01-01,Kassel,Hessische Landesbahn
Vlexx,2012-01-01,Mainz,Regentalbahn
Eurobahn,1998-01-01,Düsseldorf,Keolis
