col0,col1,col2
Filson,244641000,747649000
Vistoria CZ,169110000,537848000
Unicapital Energy,296740000,604443000
Richter + Frenzel,344868000,1923748000
Ligna,260990000,74343000
MPM-Quality,207200000,41631000
Hill's Pet Nutrition,155751000,854884000
AutoCont CZ,288228000,3068042000
Vesuvius Česká republika,342178000,905639000
BRISK Tábor a.s.,167834000,780078000
Krkonošské vápenky Kunčice,152359000,428738
"Hitachi Automotive Systems Czech, s.r.o.",153664000,1020960000
EuroAgentur Hotels & Travel,95527000,632899000
Hanon Systems Autopal Services,234410000,660846000
CB&I s.r.o.,307496000,1148897000
RECTICEL Interiors CZ,350301000,1030508000
Nemocnice Rudolfa a Stefanie Benešov,359726000,782359000
Toyota Tsusho Europe SA Czech Republic Branch,158772000,10126747000
G7,101829000,3883340000
Hewlett-Packard,96024000,3176522000
LIKO-S,237454000,561285000
SILMET Příbram,359272000,11925872000
Exim Tours,153237000,2848549000
Novasport,325039000,883296000
FERMAT CZ,133597000,1273748000
British American Tobacco (Czech Republic),270461000,14923190000
DK Holding Investments,117452000,903529000
PCA logistika,168170000,20322740000
Asseco Central Europe,184123000,631583000
Ezpada,217319000,30615720000
Wikov Industry,183260000,1899227000
Prusa Research,279133000,1123543000
Trinity Bank,185229700,37561900
Albatros Media,311961000,963251000
MSA,323454000,709665000
SEV Litovel,204258000,281192000
Alkon,111591000,138161000
Kiwi.com,225244000,18222686000
Slevomat,96353000,533799000
Těšínská tiskárna,162431000,252005000
TQM - holding,346799000,750721000
Slavia pojišťovna,241009000,488279000
Fortuna Game,111975000,21920564000
Energo-Pro,225213000,842059000
AURES Holdings,191873000,671170000
The University of Finance and Administration,320211000,237801000
"Roku, Inc",152280000,512760000
Molnija,122021000,135971000
Penzadieselmash,207653000,2234328000
Neftekamsk Automotive Plant,204530000,12193274000
Moscow Center of SPARC Technologies,358980000,1458300000
Tank ONO,170960000,16056569000
