col0,col1,col2
Ashesi University,280,46
Fu Jen Catholic University,26436,1942
Girne American University,7500,2012
Aichi University,8557,405
Georgetown University,17500,3457
Witten/Herdecke University,2326,554
Carnegie Mellon University,12500,1440
University of Notre Dame,12179,1241
University of Chicago,15000,2350
Yale University,12336,3619
Princeton University,6885,1140
University of Southern California,36896,19035
Texas Christian University,10394,981
Mediadesign Hochschule,1304,45
Koç University,5130,400
IULM University of Milan,5741,562
Università degli Studi Internazionali di Roma – UNINT,1306,229
Bradley University,5400,389
Steinbeis-Hochschule Berlin,6344,63
MODUL University Vienna,600,100
