col0,col1,col2,col3
Hakunila Library,Finland,public library,Vantaa City Library
Historical Council Library,Germany,archival library,Stadtarchiv Weißenburg i. Bay.
Copenhagen Main Library,Denmark,municipal library,Copenhagen Libraries
Biblioteca Municipal de Chaves,Portugal,municipal library,Portuguese National Network of Public Libraries
Rocha Peixoto Municipal Library,Portugal,municipal library,Portuguese National Network of Public Libraries
Bibliothèque municipale de Douai,France,municipal library,list of libraries damaged during World War II
Almeida Garrett Library,Portugal,municipal library,Portuguese National Network of Public Libraries
Historical Council Library,Germany,municipal library,Stadtarchiv Weißenburg i. Bay.
Oulu City Library,Finland,municipal library,OUTI libraries
Historical Council Library,Germany,reference library,Stadtarchiv Weißenburg i. Bay.
