col0,col1,col2
McDonalds Down Under,2018-01-01,McDonalds Down Under
Project Nice Cote d'Azur,2018-01-01,Project Nice Cote d’Azur
Minsk CC,2014-01-01,Minsk Cycling Club
Israel Start-Up Nation,2015-01-01,Israel Cycling Academy
Alecto,2010-01-01,Baby-Dump
Ningxia Sports Lottery Continental Team,2014-01-01,Ningxia Sports Lottery-Focus
Massi-Kuwait Project,2015-01-01,Massi-Kuwait Cycling Project
Inteja-Dominican,2015-01-01,Inteja-Dominican cycling team
Wiggins,2015-01-01,Team Wiggins
Tabriz Petrochemical Team,2008-01-01,Tabriz Petrochemical-CCN
