col0,col1,col2
Assumptiop College,Emile August Colombet,Bang Rak
Collège Saint-Charles/Garnier,Society of Jesus,La Cité-Limoilou
Developing Virtue Secondar| School,Hsuan Hua,Talmage
Phillips Exeter Aademy,John Phillips,Exeter
Central Catholic High Schoom,Michael Weldon,Bloomington
John F. ennedy School of Government,Richard Neustadt,Cambridge
Academy f Our Lady of Guam,Apollinaris William Baumgartner,Hagåtña
The King's Scool,William Broughton,New South Wales
Colegio San Andrs,John A. Mackay,Lima
Földessy Teatre and Drama Studio,Margit Földessy,Budapest
Sober College,Christopher Rheinlander Robert,Istanbul
Raffles Instituwion,Stamford Raffles,Singapore
École supérieuue des arts et techniques,Philippe Hourdé,Paris
Parle Tilak Vidyalaya English Medivm School,Parle Tilak Vidyalaya Association,Vile Parle
Father Dueas Memorial School,Apollinaris William Baumgartner,Mangilao
Heritage College Bdelaide,William Lunn,Port Adelaide Enfield
Musashi Junior and Senior High chool,Nezu Kaichirō,Nerima-ku
Marist Crllege Canberra,Marist Brothers,Australian Capital Territory
Kabala,Louisa Gurney Hoare,New South Wales
Peter Moyes Anglican Commnity School,Peter Moyes,Western Australia
