col0,col1,col2,col3
Park Community Primary School,Wrexham County Borough,United Kingdom,Welsh-medium school
Gwenfro Community Primary School,Wrexham County Borough,United Kingdom,Welsh-medium school
Hafod - y - Wern Community Primary School,Wrexham County Borough,United Kingdom,Welsh-medium school
Ysgol Y Felin,Carmarthenshire,United Kingdom,Welsh-medium school
Kymin View Primary,Monmouthshire,United Kingdom,Welsh-medium school
Ysgol Gymraeg Nant Caerau,City and County of Cardiff,United Kingdom,Welsh-medium school
Ysgol Pen Y Pil,City and County of Cardiff,United Kingdom,Welsh-medium school
Troedyrhiw Primary School,Merthyr Tydfil County Borough,United Kingdom,Welsh-medium school
Ty Bronllys,Powys,United Kingdom,Welsh-medium school
St Brigid's School,Denbighshire,United Kingdom,Welsh-medium school
Cardiff Muslim Primary School,City and County of Cardiff,United Kingdom,Welsh-medium school
Coed -y- Garn Primary School,Blaenau Gwent County Borough,United Kingdom,Welsh-medium school
