col0,col1,col2
Barcelona FA,2019-06-01,Pyrgos Community Stadium
AEK Kokkinochorion,2017-07-29,Sotira Municipal Stadium
Sedona FC Strikers,2015-01-01,Desert Sun Stadium
Central Coast Mariners FC W-League,2010-01-01,Central Coast Stadium
Tyresö FF,2014-01-01,Tyresövallen
San Diego Spirit,2003-01-01,Torero Stadium
CFF Clujana,2009-01-01,Stadionul Clujana
Philadelphia Independence,2012-01-01,John A. Farrell Stadium
Washington Freedom,2011-01-01,Maryland SoccerPlex
Roda JC,2009-01-01,Gemeentelijk Sportpark Kaalheide
Laval Comets,2016-01-01,Centre Sportif Bois-de-Boulogne
CS Motorul Oradea,2012-01-01,Stadionul Iuliu Bodola
Bucheon FMC Best WFC,2010-01-01,Bucheon Stadium
Boston Breakers,2003-01-01,Nickerson Field
Real Valladolid,2011-01-01,Ciudad Deportiva del Real Valladolid
VSI Tampa Bay FC,2013-01-01,Plant City Stadium
Orange County Waves,2011-01-01,Orange Coast College
New York Power,2003-01-01,Mitchel Athletic Complex
Minnesota Lightning,2009-01-01,National Sports Center
VVV-Venlo,2012-06-11,De Koel
