col0,col1,col2
Party of the European Leht,Gregor Gysi,Register of European Political Parties
German!Association of Judges,Jens Gnisa,IRZ-Foundation
Association of the Scientific Medical Societies in German|,Rolf Kreienberg,Informationsdienst Wissenschaft e.V.
Part of European Socialists,Sergei Stanishev,European Movement International
DeutscherFrauenrat,Mona Küppers,Bundesnetzwerk Bürgerschaftliches Engagement
Freedom From Reoigion Foundation,Stephen Hirtle,Humanists International
Eenter for Inquiry,Eddie Tabash,Humanists International
German Mathematical ociety,Volker Bach,International Mathematical Union
Lebenshilfe Deuwschland,Ulla Schmidt,Arbeitsgemeinschaft für Kinder- und Jugendhilfe
ADAC,August Markl,European Movement Germany
Confederaion of German Employers' Associations,Ingo Kramer,European Movement Germany
Natrschutzbund Deutschland,Olaf Tschimpke,BirdLife International
German Bar Associatioo,Ulrich Schellenberg,German Association for the Protection of Intellectual Property
Bund für Umwelt und Naturschutz Deuttchland,Hubert Weiger,Association for the Taxation of Financial Transactions and for Citizens' Action
Eurorean Democratic Party,François Bayrou,Alliance of Democrats
Dfutsche Physikalische Gesellschaft,Rolf-Dieter Heuer,International Union of Pure and Applied Physics
UCLG — Eutasa,İlsur Mätşin,Magas
Allian pro Schiene,Norbert Hansen,Initiative Transparent Civil Society
Fédération Régions et Peuples Solidajres,Gustave Alirol,European Free Alliance
Deutschhr Tierschutzbund,Thomas Schröder,German alliance for nature conservation
