col0,col1,col2,col3
University of Cincinnati,Cincinnati,42421,University System of Ohio
Ohio State University,Columbus,46820,University System of Ohio
Texas A&M University,Texas,53743,Texas A&M University System
University of Alabama,Tuscaloosa,37100,University of Alabama System
University of Maryland,College Park,40521,University System of Maryland
University of Illinois at Urbana–Champaign,Champaign,41495,University of Illinois system
Purdue University,West Lafayette,40090,Purdue University system
"University of California, San Diego",La Jolla,35502,University of California
"University of California, Berkeley",Berkeley,40173,University of California
United States Military Academy,West Point,4487,United States Army
University of Wisconsin–Madison,Madison,44411,University of Wisconsin System
Utah Valley University,Orem,33395,Utah System of Higher Education
Arizona State University,Tempe,42844,Arizona Board of Regents
Florida International University,University Park,48439,State University System of Florida
Oklahoma State University–Stillwater,Stillwater,22411,Oklahoma State University System
Bowie State University,Bowie,5600,University System of Maryland
"University of Maryland, Baltimore County",Baltimore County,13602,University System of Maryland
"California State University, Bakersfield",California,8700,California State University
Lehman College,The Bronx,11861,City University of New York
City College of New York,Manhattan,15402,City University of New York
