col0,col1,col2,col3
Flight 93 National Memorial,National Park Service,Somerset County,place listed on the National Register of Historic Places
USS Arizona Memorial,National Park Service,Honolulu County,place listed on the National Register of Historic Places
Arlington House,National Park Service,Arlington County,place listed on the National Register of Historic Places
Coronado National Memorial,National Park Service,Cochise County,place listed on the National Register of Historic Places
Hamilton Grange National Memorial,National Park Service,Manhattan,place listed on the National Register of Historic Places
Grant's Tomb,National Park Service,Manhattan,place listed on the National Register of Historic Places
Federal Hall,National Park Service,Manhattan,place listed on the National Register of Historic Places
Oklahoma City National Memorial,National Park Service,Oklahoma,place listed on the National Register of Historic Places
Thaddeus Kosciuszko National Memorial,National Park Service,Pennsylvania,place listed on the National Register of Historic Places
Roger Williams National Memorial,National Park Service,Rhode Island,place listed on the National Register of Historic Places
Theodore Roosevelt Island,National Park Service,"Washington, D.C.",place listed on the National Register of Historic Places
