col0,col1,col2,col3
Rebberghexen Pfaffenweiler 95,Europäische Narrenvereinigung Baden-Württemberg,Pfaffenweiler,Swabian-Alemannic Fastnacht
Hubmattehexe Meißenheim,Europäische Narrenvereinigung Baden-Württemberg,Meißenheim,Swabian-Alemannic Fastnacht
Narrenclub Ebersweier,Europäische Narrenvereinigung Baden-Württemberg,Durbach,Swabian-Alemannic Fastnacht
Narrenzunft Hofstetten,Europäische Narrenvereinigung Baden-Württemberg,Hofstetten,Swabian-Alemannic Fastnacht
Betzitglunki St. Märgen,Europäische Narrenvereinigung Baden-Württemberg,Sankt Märgen,Swabian-Alemannic Fastnacht
Kohler-Hexen Kenzingen,Europäische Narrenvereinigung Baden-Württemberg,Kenzingen,Swabian-Alemannic Fastnacht
Fasnachtsvereinigung Bühlertal,Europäische Narrenvereinigung Baden-Württemberg,Bühlertal,Swabian-Alemannic Fastnacht
Gertelbach-Dämonen Bühlertal,Europäische Narrenvereinigung Baden-Württemberg,Bühlertal,Swabian-Alemannic Fastnacht
Narrenzunft Bühlertäler Kellergnome,Europäische Narrenvereinigung Baden-Württemberg,Bühlertal,Swabian-Alemannic Fastnacht
Talwölfe Bühlertal,Europäische Narrenvereinigung Baden-Württemberg,Bühlertal,Swabian-Alemannic Fastnacht
Rammert-Wolf Nehren,Europäische Narrenvereinigung Baden-Württemberg,Nehren,Swabian-Alemannic Fastnacht
Lurewiebli Schuttertal,Europäische Narrenvereinigung Baden-Württemberg,Schuttertal,Swabian-Alemannic Fastnacht
Nimburger Felse-Trieber,Europäische Narrenvereinigung Baden-Württemberg,Teningen,Swabian-Alemannic Fastnacht
Däninger Dübbaggeischder Teningen,Europäische Narrenvereinigung Baden-Württemberg,Teningen,Swabian-Alemannic Fastnacht
Kindringer Ruäbsäck Köndringen,Europäische Narrenvereinigung Baden-Württemberg,Teningen,Swabian-Alemannic Fastnacht
