col0,col1,col2
Västgöta-Dal Regiment,1624-03-10,1901-12-31
12th Infantry Regiment Zaragoza,1579-01-01,1965-01-01
"29th Infantry Regiment ""Constitución""",1812-04-15,1931-01-01
Gothenburg Brigade,1949-10-01,1992-06-30
Le Régiment de Québec,1869-04-09,1954-09-01
27th Landwehr Infantry Regiment Laibach,1901-01-01,1918-01-01
Västernorrland Regiment,1869-03-29,2000-06-30
"infantry regiment ""4. Thüringisches Infanterie-Regiment Nr. 72""",1860-01-01,1919-01-01
35th Landwehr Infantry Regiment Zloczów,1898-01-01,1918-01-01
34th Landwehr Infantry Regiment Jaroslau,1901-01-01,1918-01-01
32nd Dés Honved Infantry Regiment,1886-01-01,1918-01-01
32nd Landwehr Infantry Regiment Neusandez,1901-10-01,1918-01-01
31st Veszprém Honved Infantry Regiment,1886-01-01,1918-01-01
