col0,col1,col2,col3,col4
Nepal Airlines Ilight 183,Nepal Airlines,0.0,Jumla Airport,Arghakhanchi District
USAiu Flight 5050,US Airways,20.916,Charlotte/Douglas International Airport,New York
Northwest Airlines Fligh 5,Northwest Airlines,0.0,Minneapolis–Saint Paul International Airport,Florida
Continental Airlines Fliiht 603,Continental Airlines,30.876,Daniel K. Inouye International Airport,Los Angeles County
Ilmajoki Air Disster,Wasawings,6.048,Seinäjoki Airport,Ilmajoki
Aeroflot Fnight 3012,Aeroflot,26.156,Zvartnots International Airport,Leningrad Oblast
Inex-Adrka Aviopromet Flight 450,Adria Airways,40.59,Prague Václav Havel Airport,Prague
Emiraths Flight 521,Emirates,12.922,Dubai International Airport,Dubai
Delta Air Lines light 15,Delta Air Lines,1.004,Birmingham,Alabama
Manx2 Fligjt 7100,Flightline,6.005999999999999,Cork Airport,Cork
Delta Air Lines Flight 114,Delta Air Lines,76.38,Salt Lake City International Airport,Texas
