col0,col1,col2
Tommy Hilfiger Corporation,clothing,New York City
Pandora A/S,costume jewelry,Havneholmen
Rockport Company,footwear,Canton
Cole Haan,footwear,Greenland
Paul,fast casual restaurant,Marcq-en-Barœul
Travis Perkins,building material,Northampton
Church's,shoe,Northampton
Van Cleef & Arpels International,horology,1st arrondissement of Paris
Luhta,clothing,Lahti
Mulberry,clothing,Somerset
Stradivarius,clothing,Cerdanyola del Vallès
H. Stern,jewellery,Rio de Janeiro
Tiger of Sweden,clothing,Stockholm
Urban Outfitters,clothing,Philadelphia
American Eagle Outfitters,clothing,Pittsburgh
Mouawad,jewellery,Dubai
LC Waikiki,clothing,Istanbul
ALDO Group,shoe,Montreal
Barker and Stonehouse,furniture,United Kingdom
Ted Baker Plc,designer clothing,London
