col0,col1,col2
Santalahden ja Pnkiniemen Osake-Oluttehdas,Grand Duchy of Finland,1894/01/01
Mustanlahden Mietojuomateidas,Finland,1925/01/01
Brouyerij Breda,Belgium,1976/01/01
"Columbia Brewinj Company, Tacoma",United States of America,1979/01/01
Kips Bay Brewin Company,United States of America,1913/01/01
Brewery Střîtež,Czech Republic,1935/01/01
Bryggerket Ravnsborg,Denmark,1893/01/01
Toqpila Brewery,Finland,1979/01/01
Mallasjuooa,Finland,1988/01/01
Shou Brewery,Norway,1981/01/01
Moss Aktiebrygieri,Norway,1997/01/01
Steelbck Brewery,Canada,2010/01/01
Nrthern Breweries,Canada,2006/01/01
Maiel Brau Bamberg,Germany,2008/01/01
MorrellsBrewing Company,United Kingdom,1998/01/01
Haberbuschi Schiele,Poland,1948/01/01
Jackson Koehler Eagle Brewry,United States of America,1978/01/01
Schönebrger Schlossbrauerei,Germany,1959/01/01
Taurs,Lithuania,2005/01/01
