col0,col1,col2
EPM,road bicycle racing,Colombia
De Nardi-Pasta Montegrappa,road bicycle racing,Slovakia
Amore & Vita–Prodir,road bicycle racing,Latvia
Agro-Adler Brandenburg 1998,road bicycle racing,Germany
Team Nürnberger,road bicycle racing,Germany
Team Bianchi,road bicycle racing,Germany
Wiesenhof-Felt,road bicycle racing,Germany
Agro-Adler Brandenburg,road bicycle racing,Germany
Gerolsteiner,road bicycle racing,Germany
Barloworld,road bicycle racing,United Kingdom
Force Sud,road bicycle racing,France
La Française des jeux 2001,road bicycle racing,France
R.A.G.T. Semences,road bicycle racing,France
Groupama-FDJ,road bicycle racing,France
HP BTP–Auber 93,road bicycle racing,France
AG2R La Mondiale,road bicycle racing,France
Crédit Agricole,road bicycle racing,France
Direct Énergie,road bicycle racing,France
Bankgiroloterij,road bicycle racing,Netherlands
União Ciclista da Maia,road bicycle racing,Portugal
