col0,col1,col2
Amstrdamsche FC,Derde Divisie,Amsterdam
Voorschoten'97,Hoofdklasse,Voorschoten
DS'35 Ermelo,Derde Divisie,Ermelo
YV Noordwijk,Derde Divisie,Noordwijk
VV Rijsord,Eerste Klasse,Ridderkerk
RVVH,Hoofdklasse,Ridderkerk
VV Zwalxwen,Hoofdklasse,Vlaardingen
CVVde Jodan Boys,Derde Divisie,Gouda
FC Wichit,National Premier Soccer League,Wichita
"Zwaluweq""'30",Hoofdklasse,Koggenland
OIN '59,Hoofdklasse,Heemskerk
UOS-Actief,Vijfde Klasse,Amsterdam
AFC (34,Eerste Klasse,Alkmaar
VV De Mern,Hoofdklasse,Utrecht
USV Herculs,Derde Divisie,Utrecht
ONSUneek,Hoofdklasse,Súdwest-Fryslân
VVSB,Derde Divisie,Noordwijkerhout
VV Celle,Derde Divisie,Capelle aan den IJssel
SV Argqn,Hoofdklasse,Mijdrecht
