col0,col1,col2
"A Study of Biomarker-Directed, Pembrolizumab (MK-3475) Based Combination Therapy for Advanced Non-Small Cell Lung Cancer (MK-3475-495/KEYNOTE-495)",Hong Kong,Merck Sharp & Dohme
A Study to Evaluate the Efficacy and Safety of Gefapixant (MK-7264) in Women With Endometriosis-Related Pain (MK-7264-034),Puerto Rico,Merck Sharp & Dohme
"Study of the Efficacy and Safety of Apricitabine, a New NRTI, to Treat Drug-resistant HIV Infection",Puerto Rico,Novita Healthcare (Australia)
"Effect of Qigong on the Symptom Clusters of Dyspnea, Fatigue, and Anxiety.",Hong Kong,Nam Dinh University of Nursing
Prevalence of Alpha-1 Antitrypsin Deficiency in Chronic Obstructive Pulmonary Disease (COPD),Puerto Rico,Alpha-1 Foundation
Efficacy and Safety of MORAb-003 in Subjects With Platinum-sensitive Ovarian Cancer in First Relapse,Hong Kong,Morphotek (United States)
Study Evaluating the Safety and Response of Fosbretabulin in Asian Patients With Polypoidal Choroidal Vasculopathy (PCV),Hong Kong,Mateon Therapeutics (United States)
A Study of Inclisiran in Participants With Homozygous Familial Hypercholesterolemia (HoFH),Hong Kong,The Medicines Company (Switzerland)
PLATINUM Program: A Feasibility Study on a Train-the-trainer Course on Peer Support for People With Type 2 Diabetes,Hong Kong,Asia Diabetes Foundation
Effectiveness of a Treat-to-target Clinic Led by a Nurse Consultants,Hong Kong,Asia Diabetes Foundation
