col0,col1,col2,col3
Wikimedia Korea,Wikimedia Movement,2014-10-19,Geumcheon District
Wikimedia Israel,Wikimedia Movement,2007-06-26,Tel Aviv
Wikimedia Eesti,Wikimedia Movement,2010-07-25,Tartu
Wikimedia Spain,Wikimedia Movement,2011-02-11,Valladolid
Wikimedia Serbia,Wikimedia Movement,2005-12-03,Belgrade
Wikimedia Indonesia,Wikimedia Movement,2008-09-05,Jakarta
Wikimedia Chile,Wikimedia Movement,2011-07-26,Santiago
Wikimedia Hungary,Wikimedia Movement,2008-09-27,Budapest
Wikimedia Sverige,Wikimedia Movement,2007-10-20,Stockholm
Wikimedia Austria,Wikimedia Movement,2008-05-02,Vienna
Wiki Society of the Philippines,Wikimedia Movement,2010-04-12,Makati
Wikimedia Argentina,Wikimedia Movement,2007-09-01,Buenos Aires
Wikimedia Bangladesh,Wikimedia Movement,2011-10-03,Dhaka
Wikimedia Czech Republic,Wikimedia Movement,2008-01-01,Prague
Wikimedia Netherlands,Wikimedia Movement,2006-03-27,Utrecht
