col0,col1,col2,col3
i24NEWS,2013-07-17,specialty channel,Patrick Drahi
Gay Cable Network,1982-01-01,specialty channel,Lou Maletta
Canal i,2004-08-15,specialty channel,Wilmer Ruperti
Canal i,2004-08-15,broadcast network,Wilmer Ruperti
CNN,1980-01-01,United States cable news,Ted Turner
Russia-24,2006-01-01,television channel,All-Russia State Television and Radio Broadcasting Company
Oxygen,1998-01-01,television channel,Oprah Winfrey
HBO,1972-11-08,film production company,Charles Dolan
HSN,1982-01-01,television station,Bud Paxson
HBO,1972-11-08,television station,Charles Dolan
