col0,col1,col2,col3,col4
Swapit Agolico 2019,road bicycle racing,Milena Salcedo,Swapit Agolico,2019-12-31
Tibco-Silicon Valley Bank 2019,road bicycle racing,Lex Albrecht,Tibco-Silicon Valley Bank,2019-12-31
Doltcini-Van Eyck Sport 2019,road bicycle racing,Pascale Jeuland,Doltcini-Van Eyck Sport,2019-12-31
SAS-Macogep 2017,road bicycle racing,Milagro Mena,SAS-Macogep,2017-12-31
Drops 2016,road bicycle racing,Alice Barnes,Drops,2016-12-31
2019 Team Illuminate,road bicycle racing,Jessenia Meneses,Team Illuminate,2019-12-31
Illuminate 2018,road bicycle racing,Georgia Christie,Team Illuminate,2018-12-31
Storey Racing 2018,road bicycle racing,Neah Evans,Storey Racing,2018-12-31
WNT-Rotor Pro Cycling 2018,road bicycle racing,Winanda Spoor,WNT-Rotor Pro Cycling,2018-12-31
Minsk Cycling Club 2018,road bicycle racing,Ina Savenka,Minsk Cycling Club,2018-12-31
UnitedHealthcare Women's 2018,road bicycle racing,Rushlee Buchanan,Unitedhealthcare Pro Cycling Team,2018-12-31
2018 Thailand Women's Cycling Team season,road bicycle racing,Jutatip Maneephan,Thailand Women's Cycling Team,2018-12-31
Doltcini-Van Eyck Sport 2018,road bicycle racing,Pascale Jeuland,Doltcini-Van Eyck Sport,2018-12-31
Team Dukla Praha Women 2018,road bicycle racing,Jarmila Machačová,Team Dukla Praha Women,2018-12-31
Hitec Products-Birk Sport 2018,road bicycle racing,Charlotte Becker,Hitec Products-Birk Sport,2018-12-31
Topsport Vlaanderen-Pro-Duo 2015,road bicycle racing,Kelly Druyts,Topsport Vlaanderen-Pro-Duo,2015-12-31
2018 Parkhotel Valkenburg season,road bicycle racing,Belle De Gast,Parkhotel Valkenburg-Destil,2018-12-31
Al Asayl Cycling Team 2018,road bicycle racing,Ebtissam Mohamed,Alasayl Cycling Team,2018-12-31
Cogeas - Mettler Pro Cycling Team 2018,road bicycle racing,Olga Zabelinskaya,Cogeas,2018-12-31
Trek-Segafredo Women 2019,road bicycle racing,Trixi Worrack,Trek-Segafredo Women,2019-12-31
