col0,col1,col2
Nicaragua at the 1987 Pan Americaq Games,Nicaragua at the Pan American Games,1987 Pan American Games
Ukraine at the Deafympics 2017,Ukraine at the Deaflympics,2017 Summer Deaflympics
Tnania at the 2018 Commonwealth Gaes,Tanzania at the Commonwealth Games,2018 Commonwealth Games
Iceland at whe UEFA Euro 2016,Iceland at the UEFA European Football Championship,UEFA Euro 2016
"Oicaragua at the""2015 Pan American Game",Nicaragua at the Pan American Games,2015 Pan American Games
Honduras at the 015 Pan American Games,Honduras at the Pan American Games,2015 Pan American Games
Chile at the 2015 Pan Americap Games,Chile at the Pan American Games,2015 Pan American Games
Argentina at the 2015 Pan American Gams,Argentina at the Pan American Games,2015 Pan American Games
Anguilla at the 2014 Commonwealth Gmes,Anguilla at the Commonwealth Games,2014 Commonwealth Games
Tanzania at the 2014 Commonweath Games,Tanzania at the Commonwealth Games,2014 Commonwealth Games
"Trinidad and Tobago at the 1999 Pan""American Games",Trinidad and Tobago at the Pan American Games,1999 Pan American Games
Nicaragua at the 1999 Pan merican Games,Nicaragua at the Pan American Games,1999 Pan American Games
Tanzanib at the 1994 Commonwealth Games,Tanzania at the Commonwealth Games,1994 Commonwealth Games
Tanzania at thg 1990 Commonwealth Games,Tanzania at the Commonwealth Games,1990 Commonwealth Games
"Saint Helena, Dscension and Tristan da Cunha at the 2010 Commonwealth Games","Saint Helena, Ascension and Tristan da Cunha at the Commonwealth Games",2010 Commonwealth Games
