col0,col1,col2
Mobius-BridgeLane,2016-01-01,Mobius-BridgeLane
Nero Continental,2020-01-01,Nero Continental
KFC Cycling Team,2016-01-01,KFC
Interpro Stradalli,2010-01-01,Interpro Academy
Voster ATS Team,2016-01-01,Voster ATS Team
VIB Bikes,2017-01-01,VIB Bikes
Sapura,2017-01-01,Sapura
Thailand Continental,2017-01-01,Thailand Continental
Uno-X Norwegian Development,2017-01-01,Uno-X Norwegian Development
Foundation CCB,1980-01-01,Foundation CCB
NSW Institute of Sport,2017-01-01,NSW Institute of Sport
Nice,2017-01-01,Nice
Aevolo,2017-01-01,Aevolo
