col0,col1,col2,col3,col4
Hammelev Sogn,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Grenaa,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Glesborg,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Enslev,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Tvilum,Diocese of Århus,Silkeborg province,Denmark,Silkeborg Municipality
Svostrup,Diocese of Århus,Silkeborg province,Denmark,Silkeborg Municipality
Serup,Diocese of Århus,Silkeborg province,Denmark,Silkeborg Municipality
Anholt,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Karlby,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Voldby,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Rimsø,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Ørum Parish,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Villersø,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
Fjellerup,Diocese of Århus,Norddjurs Provsti,Denmark,Norddjurs Municipality
