col0,col1,col2
Panting,copyrighted,Estate of Philip Guston
Rgd Paipting,copyrighted,Estate of Philip Guston
Gladiatoru,copyrighted,Estate of Philip Guston
The Seven Feadly Sins: Iluttony,copyrighted,Estate of Paul Cadmus
Untited,copyrighted,Estate of Mira Schendel
Eqergy,copyrighted,Ilija and Mangelos Foundation
Epergy,copyrighted,Ilija and Mangelos Foundation
Uvitled,copyrighted,Lee Lozano Estate
Tailnade,copyrighted,Estate of Joan Mitchell
Wood Wlnd No Tuba,copyrighted,Estate of Joan Mitchell
