col0,col1,col2
SG Dynamo Erfurt,1990-01-01,Erfurt
Berliner BC 03,1921-01-01,Berlin
SpVgg Weiden,2010-12-01,Weiden
Gloria Bistrița,2015-08-01,Bistrița
FC Metalurgi Rustavi,2006-01-01,Rustavi
FK Šiauliai,2016-01-01,Šiauliai
FC Metalurh Donetsk,2015-07-10,Donetsk
FC Kärnten,2009-01-01,Klagenfurt
SC Jülich,1997-01-01,Jülich
FC Elista,2015-01-01,Elista
FC RUOR Minsk,2003-01-01,Minsk
FC Amsterdam,1982-05-17,Amsterdam
FC Torpedo-ZIL Moscow,2011-01-01,Moscow
Fisher Athletic F.C.,2009-01-01,London
Șoimii Sibiu,2001-01-01,Sibiu
Tampa Bay Mutiny,2001-01-01,Tampa
STC Görlitz,1945-01-01,Görlitz
Atletico Roma F.C.,2011-01-01,Rome
Impuls FC Dilijan,2016-05-01,Dilijan
FC Baku,2016-01-01,Baku
