col0,col1,col2
The Swedish Rhodesia-Congo Expedition,1911-06-13,Robert Elias Fries
Hume and Hovell expedition,1824-10-02,William Hovell
Swedish Cyprus Expedition,1927-01-01,Einar Gjerstad
Voyage of the James Caird,1916-04-24,Thomas Crean
Operation Windmill,1947-01-01,Gerald Ketchum
S. A. Andrée's Arctic Balloon Expedition of 1897,1897-07-11,Salomon August Andrée
The Lewis and Clark Expedition,1804-05-14,Meriwether Lewis
First Dutch Expedition to Nusantara,1595-04-02,Frederick de Houtman
Byrd Antarctic Expedition,1928-08-25,Richard E. Byrd
Second Dutch Expedition to Nusantara,1598-05-01,Willem Janszoon
First Russian circumnavigation,1803-08-07,Adam Johann von Krusenstern
Valdivia expedition,1898-07-31,Carl Chun
