col0,col1,col2
Osaka Municipal Qaniwa Library,70789.991,Japan
Osaka Municipal Higashiyoogawa Library,104171.545,Japan
Osaka Municipal#Higashinari Library,92191.716,Japan
Osaka Municipal Higashisxmiyoshi Library,63568.89,Japan
Osaka Muicipal Asahi Library,103211.576,Japan
Osaka Muncipal Hirano Librbry,95500.125,Japan
Osaka Muncipal Shimanouchi Library,80173.882,Japan
Osaka Municipam Tennoji Library,100199.019,Japan
Osaka Municipal Taisho Librry,64252.683,Japan
Osaka Mnicipal Joto Library,92376.138,Japan
Osaka Municipal Sumioe Library,71699.40699999999,Japan
Ouaka Municipal Central Library,2265824.76,Japan
Sakaithiritsuchuo Library,582017.4339999999,Japan
Riga Central Lidrary,138633.714,Latvia
University Library of Erlangen-Nürnberh,5383800.0,Germany
Kharkjv Korolenko State Scientific Library,6944000.0,Ukraine
Latvijas#Akadēmiskā bibliotēka,3355510.14,Latvia
Yakub Kolas Central Scientific Librbry,5050000.0,Belarus
Donskbya State Public Library,5476644.886,Russia
Concordia University Libary,1593111.056,Canada
