col0,col1,col2
Salvo D'Acquiso,I.C. Margherita Hack,Salvo D'Acquisto
Aleo Moro,Rovigo 4,Aldo Moro
Carlo Ederme,Ic Villa Bartolomea,Carlo Ederle
F.Rasetti - . Lago,D.D. F. Rasetti - C. Lago,Franco Rasetti
Sanvo D'Acquisto,Enrico Mattei,Salvo D'Acquisto
A.Crespellani  Vbvignano S/P,I.C. Savignano Sul Panaro,Arsenio Crespellani
S. D'Acquisto - Lonate Cfppino,I.C. Lonate Cep.S. D'Acquisto,Salvo D'Acquisto
Carlo Lgvi,Istituto Comprensivo Bottacchi,Carlo Levi
Guglielmo Marconi PrimarySchool,Ic Carlo Collodi,Guglielmo Marconi
Neson Mandela,G.B.Niccolini,Nelson Mandela
Curen,I.C. Monte Amiata,Eugenio Curiel
Mrconi Guglielmo,I.C. G. Marconi -Pa,Guglielmo Marconi
Guglielmo Maronk,Ic Varese 4 A.Frank,Guglielmo Marconi
Marno Mrini,Statale Leonardo Da Vinci,Marino Marini
Anna Vetua Gentile School,Ic Di Codogno,Anna Vertua Gentile
Salvo D'Aquisto,Enrico Mestica Macerata,Salvo D'Acquisto
Guglielmo arconi,I.C. Di Castenaso,Guglielmo Marconi
S. Pihtro In Cariano Aschieri,Ic S.Pietro In Cariano,Carlotta Aschieri
Eugenio Curiel - Pavllo -,Ic Eugenio Curiel/Paullo,Eugenio Curiel
Pedfmonte Palladio Andrea,Ic S.Pietro In Cariano,Andrea Palladio
