col0,col1,col2
Rebleutehaus Banneggstraße,Ravensburg,Kulturdenkmal
Rebhäusle,Ravensburg,Kulturdenkmal
Cave coopérative de Tavel,Tavel,« Patrimoine du XXe siècle » label
Lagar do Fial,Vilar de Besteiros e Mosteiro de Fráguas,Immovable Cultural Heritage of Municipal Interest
Quinta do Pinhalzinho (Lagar de Azeite do Pinhalzinho),"Seixal, Arrentela e Aldeia de Paio Pires",Immovable Cultural Heritage of Municipal Interest
Lagareta em Castelo Novo,Castelo Novo,Immovable Cultural Heritage of Municipal Interest
Stone Hill Winery,Hermann,place listed on the National Register of Historic Places
Thaddeus Hait Farm,New York,place listed on the National Register of Historic Places
Trefethen Vineyards,California,place listed on the National Register of Historic Places
Château de Glérolles,Canton of Vaud,class B Swiss cultural property of regional significance
Celler Cooperatiu,Valls,Cultural Asset of Local Interest
Draiser Hof,Eltville am Rhein,Kulturdenkmal
Château de l'Hers,Châteauneuf-du-Pape,registered historic monument
Campagne de Bacchus (Carpentras),Carpentras,registered historic monument
Château de Corton André,Aloxe-Corton,registered historic monument
