col0,col1,col2,col3,col4
Hyvinkää,Hyvinkää City Council,Uusimaa,UTC+02:00,336.76
Hanko,Hanko City Council,Uusimaa,UTC+02:00,116.45
Vantaa,Vantaa City Council,Uusimaa,UTC+02:00,242.55
Espoo,Espoo City Council,Uusimaa,UTC+02:00,528.0
Varkaus,Varkaus City Council,Savonia-Karelia,UTC+02:00,524.49
Leppävirta,Leppävirta municipal council,Savonia-Karelia,UTC+02:00,1519.64
Kontiolahti,Kontiolahti municipal council,Savonia-Karelia,UTC+02:00,1029.82
Iisalmi,Iisalmi City Council,Savonia-Karelia,UTC+02:00,872.65
Savonlinna,Savonlinna City Council,South-Eastern Finland,UTC+02:00,3597.0
Pertunmaa,Pertunmaa municipal council,South-Eastern Finland,UTC+02:00,454.2
Salla,Salla municipal council,Lapland,UTC+02:00,5872.21
