col0,col1,col2,col3,col4
Metropolis of Greater Paris,Île-de-France,131,France,metropole
Communauté d'agglomération Toulon Provence Méditerranée,Var,12,France,metropole
Métropole Rouen-Normandie,Seine-Maritime,71,France,metropole
Clermont Auvergne Métropole,Puy-de-Dôme,21,France,metropole
Metz Métropole,Moselle,44,France,metropole
Urban Community of Greater Nancy,Meurthe-et-Moselle,20,France,metropole
Orléans Métropole,Loiret,22,France,metropole
Saint-Étienne Métropole,Loire,53,France,metropole
Grenoble-Alpes Métropole,Isère,49,France,metropole
Tours Métropole Val de Loire,Indre-et-Loire,22,France,metropole
Rennes Métropole,Ille-et-Vilaine,43,France,metropole
Montpellier Méditerranée Métropole,Hérault,31,France,metropole
Urban Community of Bordeaux,Gironde,28,France,metropole
Dijon Métropole,Côte-d’Or,24,France,metropole
Metropolis of Aix-Marseille-Provence,Bouches-du-Rhône,92,France,metropole
Metropole Nice Cote d'Azur,Alpes-Maritimes,49,France,metropole
Eurometropolis of Strasbourg,Bas-Rhin,33,France,urban community
Lille metropolis,Nord,90,France,urban community
Toulouse Métropole,Haute-Garonne,37,France,urban community
Metropolitan Brest,Finistère,8,France,urban community
