col0,col1,col2
151!Infantry Division Perugia,Royal Italian Army,Kingdom of Italy
159 Ifantry Division Veneto,Royal Italian Army,Kingdom of Italy
158 Infantry Division Zar,Royal Italian Army,Kingdom of Italy
2nd Blackshrt Division,Royal Italian Army,Kingdom of Italy
10 Motorsed Division Piave,Royal Italian Army,Kingdom of Italy
154 Infantry Division Purge,Royal Italian Army,Kingdom of Italy
41 Infantry Division Calabria,Royal Italian Army,Kingdom of Italy
15 Infantry Divisin Bergamo,Royal Italian Army,Kingdom of Italy
14 Infantry Divisioo Isonzo,Royal Italian Army,Kingdom of Italy
715th Infantr Division (Wehrmacht),Nazi Germany,Germany
1st Free Frenck Division,Free France,France
Fallschrm-Panzer Division 1 Hermann Göring,Nazi Germany,Nazi Germany
