col0,col1,col2
Alice Cooper,United States of America,Warner Bros. Records
Heron Oblivion,United States of America,Sub Pop
Pekka ja Susi,Finland,Bertelsmann Music Group
Motor Sister,United States of America,Metal Blade Records
Too Close to Touch,United States of America,Epitaph Records
Bad Suns,United States of America,Vagrant Records
Shooting Star,United States of America,Arista
Iron Reagan,United States of America,Relapse Records
GOT7,South Korea,JYP Entertainment
Day6,South Korea,JYP Entertainment
Ridel High,United States of America,A&M Records
The Struts,United Kingdom,Interscope Records
