col0,col1,col2
The Ship Inn,Grade II listed building,accommodation
The George Inn,Grade II listed building,accommodation
Game Cock Inn,Grade II listed building,accommodation
The Chequers Inn,Grade II listed building,accommodation
Red Lion Inn,Grade II listed building,accommodation
Rose And Crown Inn,Grade II listed building,accommodation
The Hambro Arms Inn,Grade II listed building,accommodation
Cover Bridge Inn,Grade II listed building,parking lot
Albert Inn,Grade II listed building,Bar billiards
The Red Cow Inn,Grade II listed building,function hall
The Plough Inn,Grade II listed building,karaoke box
The Unicorn Inn,Grade II listed building,karaoke box
