col0,col1,col2,col3,col4
Shibu Onsen,60.0,Nagano Prefecture,Japan,onsen
Kawayu onsen,73.0,Wakayama Prefecture,Japan,onsen
Iwaobetsu Onsen,63.3,Hokkaidō Prefecture,Japan,onsen
Yamashiro Onsen,65.0,Kaga,Japan,onsen
Jozankei Onsen,80.0,Hokkaidō Prefecture,Japan,onsen
Unazuki Onsen,98.0,Toyama Prefecture,Japan,onsen
Owani Onsen,60.0,Aomori Prefecture,Japan,onsen
YOU Yu land,51.0,Nagano Prefecture,Japan,sulphur spring
Sakunami Onsen,60.0,Sendai,Japan,sulphur spring
Yamanaka Onsen,48.3,Kaga,Japan,sulphur spring
Sakunami Onsen,60.0,Sendai,Japan,tanjun onsen
