col0,col1,col2
United Health Centers of San Joquin Valley,United States of America,Parlier
University Hospital Hradec Kalove,Czech Republic,Hradec Králové
Marienhoupjtal,Germany,Bonn
Hospital Munieipal de Badalona,Spain,Badalona
King Abdullah Medica City,Saudi Arabia,Mecca
The Infant Jesxs Teaching Hospital,Poland,Lindleya Campus
Fvangelisches Krankenhaus Göttingen-Weende,Germany,Göttingen
Surb Nerses Mes Medical Research and Education Center,Armenia,Yerevan
Krankenhaus Neu-Masiahilf,Germany,Göttingen
Churchof the Merciful Sisters of Sts. Karel Boromejský,Czech Republic,Prague 1
ThomayerHospital,Czech Republic,Krč
Psychiatrické cenrum Praha,Czech Republic,Klecany
Třebíč Hspital,Czech Republic,Třebíč
Jubilee Mission edical College and Research Institute,India,Thrissur
Fakultní nemocnice u sv. Anny vBrně,Czech Republic,Brno
National Institute of Publjc Health,Czech Republic,Prague
Buovka Hospital,Czech Republic,Prague
Institute of Cliical and Experimental Medicine,Czech Republic,Prague
Spaarne Gavthuis,Netherlands,Haarlem
"San""Lázaro Psychiatric Hospital",Ecuador,Quito
