col0,col1,col2,col3
320 mm Model 1934 naval gun,World War II,1937-01-01,Royal Navy
381mm / 50 Model 1934 naval gun,World War II,1940-01-01,Royal Navy
203 mm /53 Italian naval gun,World War II,1931-01-01,Royal Navy
15 cm SK C/25,World War II,1929-01-01,German Navy
15 cm SK C/28,World War II,1935-01-01,German Navy
40 cm/45 Type 94 naval gun,World War II,1940-01-01,Imperial Japanese Navy
12.7 cm/40 Type 89 naval gun,World War II,1932-01-01,Imperial Japanese Navy
Canon de 138 mm Modèle 1927,World War II,1927-01-01,French Navy
Canon de 138 mm Modèle 1910 naval gun,World War I,1913-01-01,French Navy
4.5 inch Mark 8 naval gun,Falklands War,1972-01-01,Royal Navy
8.8 cm SK L/45 naval gun,World War I,1905-01-01,Imperial German Navy
