col0,col1,col2
Office de Radiodiffusion Télévision Française,Paris,établissement public à caractère industriel et commercial
Amblin Entertainment,Universal City,privately held company
Imagine Entertainment,Beverly Hills,privately held company
Evil Angel,Los Angeles,privately held company
Mutant Enemy Productions,Los Angeles,privately held company
Vivid Entertainment,Los Angeles,privately held company
Nippon Animation,Koganei,kabushiki gaisha
Miramax,Santa Monica,public company
Private Media Group,Barcelona,public company
4Licensing Corporation,New York City,public company
Falcon Entertainment,San Francisco,company
BBC Films,Broadcasting House,statutory corporation
Warner Bros. Television,Burbank,subsidiary
Searchlight Pictures,Los Angeles,subsidiary
It's a Laugh Productions,Los Angeles,subsidiary
Industrial Light & Magic,San Francisco,subsidiary
UFA Serial Drama,Babelsberg,GmbH
Brainpool TV,Mülheim,GmbH
Action Concept,Hürth,GmbH
