col0,col1,col2
Rickard & Adam,Sony Music,2012/01/01
Johnnie & Jdck,RCA Records,1938/01/01
Marcws & Martinus,Universal Music Group,2012/01/01
Rhye,Universal Music Group,2010/01/01
KOAN Soud,OWSLA,2008/01/01
STEUEO,Vallila Music House,2019/01/01
Two Crothers,Spinnup,2016/01/01
Better Oblivion CommunityCenter,Dead Oceans,2019/01/01
LV,Hyperdub,2007/01/01
Willie Colón & Rubn Blades,Fania Records,1970/01/01
Woqseok x Kuanlin,Cube Entertainment,2019/03/11
Donato y Eutefano,Sony Music,1991/01/01
Fqr King & Country,Curb Records,2007/01/01
Daphneand Celeste,MCA Records,1999/01/01
Domlar,Carrere,1978/01/01
Damin Dame,LaFace Records,1991/01/01
Rayof Light,Sony Music Records,2001/01/01
The Rhythm Siswgrs,Red Rhino Records,1987/01/01
